R8CJDKFQJZ	170201	01:06:41.215	R	0149.2	RR	0561.0	0350.8	
R8CJDKFQJZ	170201	01:06:41.688	R	0171.9	RR	0450.2	0301.0	
R8CJDKFQJZ	170201	01:06:42.227	L	0139.2	RL	0571.8	0399.9	
R8CJDKFQJZ	170201	01:06:42.981	R	0248.0	LR	0645.0	0505.9	
R8CJDKFQJZ	170201	01:06:49.463	R	0113.8	RR	0776.1	0575.2	
R8CJDKFQJZ	170201	01:06:49.807	S	0219.0	RS	0238.8	0125.0	
R8CJDKFQJZ	170201	02:56:56.374	L	0170.9	RL	0581.1	0352.5	
R8CJDKFQJZ	170201	02:56:58.127	R	0146.5	SR	0562.5	0383.8	
R8CJDKFQJZ	170201	02:56:58.843	L	0149.4	RL	0712.9	0566.4	
R8CJDKFQJZ	170201	02:57:00.201	R	0155.3	RR	0390.6	0260.7	
R8CJDKFQJZ	170201	02:57:00.541	S	0164.1	RS	0331.1	0175.8	
R8CJDKFQJZ	170201	02:57:48.119	L	0321.3	LL	0736.3	0460.0	
R8CJDKFQJZ	170201	11:02:11.195	R	0144.5	LR	0757.8	0632.8	
R8CJDKFQJZ	170201	11:02:11.562	S	0160.2	RS	0351.6	0207.0	
R8CJDKFQJZ	170201	11:02:12.078	L	0117.2	SL	0128.9	0398.4	
R8CJDKFQJZ	170201	11:02:12.738	L	0082.0	LL	0332.0	0199.2	
R8CJDKFQJZ	170201	11:02:12.926	L	0105.5	LL	0164.1	0082.0	
R8CJDKFQJZ	170201	11:02:13.598	R	0148.4	LR	0628.9	0523.4	
R8CJDKFQJZ	170201	11:02:14.199	L	0109.4	RL	0640.6	0492.2	
R8CJDKFQJZ	170201	11:02:14.398	L	0085.9	LL	0222.7	0113.3	
R8CJDKFQJZ	170201	11:02:15.109	R	0117.2	LR	0679.7	0593.8	
R8CJDKFQJZ	170201	11:02:15.434	R	0277.3	RR	0164.1	0046.9	
R8CJDKFQJZ	170201	11:02:42.188	L	0121.1	RL	0699.2	0558.6	
R8CJDKFQJZ	170201	11:02:42.801	L	0144.5	LL	0589.8	0468.8	
R8CJDKFQJZ	170201	11:02:43.582	L	0152.3	LL	0773.4	0628.9	
R8CJDKFQJZ	170201	11:02:44.246	R	0168.0	LR	0648.4	0496.1	
R8CJDKFQJZ	170201	11:02:44.766	L	0093.8	RL	0593.8	0425.8	
R8CJDKFQJZ	170201	11:02:45.023	S	0140.6	LS	0210.9	0117.2	
R8CJDKFQJZ	170201	11:02:45.305	L	0093.8	SL	0058.6	0187.5	
R8CJDKFQJZ	170201	11:02:46.695	R	0148.4	RR	0156.3	0078.1	
R8CJDKFQJZ	170201	11:02:47.320	L	0148.4	RL	0625.0	0476.6	
R8CJDKFQJZ	170201	11:02:50.410	L	0121.1	LL	0500.0	0363.3	
R8CJDKFQJZ	170201	11:19:18.992	R	0093.8	LR	0699.2	0578.1	
R8CJDKFQJZ	170201	11:19:19.172	R	0097.7	RR	0175.8	0082.0	
R8CJDKFQJZ	170201	11:19:19.633	R	0066.4	RR	0492.2	0394.5	
R8CJDKFQJZ	170201	11:19:19.871	S	0144.5	RS	0160.2	0093.8	
R8CJDKFQJZ	170201	11:19:20.242	L	0128.9	SL	0117.2	0242.2	
R8CJDKFQJZ	170201	11:19:21.289	L	0121.1	RL	0488.3	0371.1	
R8CJDKFQJZ	170201	11:19:21.461	L	0070.3	LL	0222.7	0101.6	
R8CJDKFQJZ	170201	11:19:21.812	R	0152.3	LR	0269.5	0199.2	
R8CJDKFQJZ	170201	11:19:22.301	L	0101.6	RL	0539.1	0386.7	
R8CJDKFQJZ	170201	11:19:22.652	L	0113.3	LL	0339.8	0238.3	
R8CJDKFQJZ	170201	11:19:23.395	R	0125.0	LR	0730.5	0617.2	
R8CJDKFQJZ	170201	11:40:08.473	R	0093.8	RR	0640.6	0472.7	
R8CJDKFQJZ	170201	11:40:08.672	R	0121.1	RR	0171.9	0078.1	
R8CJDKFQJZ	170201	11:40:09.078	R	0097.7	RR	0429.7	0308.6	
R8CJDKFQJZ	170201	11:40:09.613	L	0109.4	RL	0523.4	0425.8	
R8CJDKFQJZ	170201	11:40:10.340	R	0085.9	LR	0750.0	0640.6	
R8CJDKFQJZ	170201	11:40:10.590	R	0085.9	RR	0250.0	0164.1	
R8CJDKFQJZ	170201	11:40:10.980	R	0156.3	RR	0320.3	0234.4	
