ZEA4RST93H	160801	00:08:49.955	L	0080.0	RL	0032.0	0186.0	
ZEA4RST93H	160801	00:08:50.011	R	0136.0	LR	0032.0	0186.0	
ZEA4RST93H	160801	00:08:50.158	L	0075.0	RL	0208.0	0072.0	
ZEA4RST93H	160801	00:08:50.395	S	0136.0	LS	0176.0	0101.0	
ZEA4RST93H	160801	00:08:50.619	L	0150.0	SL	0210.0	0074.0	
ZEA4RST93H	160801	00:08:50.907	R	0085.0	LR	0353.0	0203.0	
ZEA4RST93H	160801	00:09:51.938	L	0116.0	LL	0325.0	0168.0	
ZEA4RST93H	160801	00:09:52.179	L	0088.0	LL	0269.0	0153.0	
ZEA4RST93H	160801	00:09:52.434	S	0128.0	LS	0215.0	0127.0	
ZEA4RST93H	160801	00:09:52.714	L	0039.0	SL	0122.0	0241.0	
ZEA4RST93H	160801	00:09:52.795	R	0120.0	LR	0122.0	0241.0	
ZEA4RST93H	160801	00:09:53.054	L	0140.0	RL	0239.0	0119.0	
ZEA4RST93H	160801	00:09:53.362	R	0095.0	LR	0353.0	0213.0	
ZEA4RST93H	160801	00:09:53.811	L	0095.9	RL	0448.0	0353.0	
ZEA4RST93H	160801	00:09:54.035	L	0073.0	LL	0246.9	0151.0	
ZEA4RST93H	160801	00:09:54.162	L	0095.0	LL	0105.0	0032.0	
ZEA4RST93H	160801	00:09:54.451	S	0096.0	LS	0288.0	0193.0	
ZEA4RST93H	160801	00:09:54.907	R	0113.0	SR	0439.0	0343.0	
ZEA4RST93H	160801	00:09:55.235	L	0136.0	RL	0305.0	0192.0	
ZEA4RST93H	160801	00:09:55.347	S	0096.0	LS	0152.0	0016.0	
ZEA4RST93H	160801	00:09:55.555	R	0088.0	SR	0216.0	0120.0	
ZEA4RST93H	160801	00:09:55.795	L	0112.0	RL	0216.0	0128.0	
ZEA4RST93H	160801	00:09:56.104	L	0138.0	LL	0283.0	0171.0	
ZEA4RST93H	160801	00:09:56.219	L	0081.0	LL	0172.0	0034.0	
ZEA4RST93H	160801	00:11:17.323	S	0102.0	RS	0370.0	0274.0	
ZEA4RST93H	160801	00:11:20.221	L	0121.0	RL	0453.0	0353.0	
ZEA4RST93H	160801	00:11:20.488	L	0102.0	LL	0286.0	0165.0	
ZEA4RST93H	160801	00:11:20.819	L	0146.0	LL	0287.0	0185.0	
ZEA4RST93H	160801	00:11:21.155	S	0114.0	LS	0368.0	0222.0	
ZEA4RST93H	160801	00:11:21.619	L	0148.0	SL	0430.0	0316.0	
ZEA4RST93H	160801	00:11:22.051	L	0072.0	LL	0059.0	0360.0	
ZEA4RST93H	160801	00:11:22.074	L	0095.0	LL	0059.0	0360.0	
ZEA4RST93H	160801	00:11:22.558	S	0081.0	LS	0498.0	0403.0	
ZEA4RST93H	160801	00:11:27.657	R	0089.0	LR	0480.0	0364.0	
ZEA4RST93H	160801	00:11:28.140	R	0078.0	RR	0494.0	0405.0	
ZEA4RST93H	160801	00:11:34.422	L	0139.0	RL	0232.0	0160.0	
ZEA4RST93H	160801	00:11:34.623	L	0069.0	LL	0271.0	0132.0	
ZEA4RST93H	160801	00:11:34.866	L	0047.1	LL	0265.0	0196.0	
ZEA4RST93H	160801	00:11:35.947	R	0059.0	RR	0349.0	0285.0	
ZEA4RST93H	160801	00:11:37.008	S	0077.0	RS	0350.0	0264.0	
ZEA4RST93H	160801	00:11:37.222	S	0107.0	SS	0184.0	0107.0	
ZEA4RST93H	160801	00:11:37.539	R	0078.0	SR	0224.0	0239.0	
ZEA4RST93H	160801	00:11:38.282	L	0103.0	RL	0458.0	0368.0	
ZEA4RST93H	160801	00:11:38.773	R	0101.0	LR	0493.0	0390.0	
ZEA4RST93H	160801	00:11:39.842	L	0069.0	RL	0483.0	0411.0	
ZEA4RST93H	160801	00:11:41.083	L	0090.0	RL	0470.0	0355.0	
ZEA4RST93H	160801	00:11:44.442	R	0095.0	LR	0352.0	0238.0	
ZEA4RST93H	160801	00:11:44.771	L	0064.0	RL	0360.0	0265.0	
ZEA4RST93H	160801	00:11:45.119	L	0172.0	LL	0240.1	0176.0	
ZEA4RST93H	160801	00:11:45.483	R	0128.0	LR	0408.0	0236.0	
ZEA4RST93H	160801	00:11:45.969	R	0062.0	RR	0144.0	0424.0	
ZEA4RST93H	160801	00:11:46.051	R	0143.0	RR	0144.0	0424.0	
ZEA4RST93H	160801	00:11:54.026	L	0175.0	SL	0256.0	0144.0	
ZEA4RST93H	160801	00:11:54.139	R	0095.9	LR	0192.0	0017.0	
ZEA4RST93H	160801	00:11:54.530	L	0008.1	RL	0119.0	0383.0	
ZEA4RST93H	160801	00:11:54.610	S	0088.0	LS	0119.0	0383.0	
ZEA4RST93H	160801	00:11:54.818	L	0111.0	SL	0185.0	0097.0	
ZEA4RST93H	160801	00:11:54.987	L	0161.0	LL	0119.0	0008.0	
ZEA4RST93H	160801	00:11:55.122	L	0127.0	LL	0169.0	0008.0	
ZEA4RST93H	160801	00:11:55.475	R	0095.9	LR	0384.0	0257.0	
ZEA4RST93H	160801	00:11:55.722	S	0117.0	RS	0226.0	0130.0	
ZEA4RST93H	160801	00:11:55.947	L	0144.0	SL	0198.0	0081.0	
ZEA4RST93H	160801	00:11:56.187	L	0069.0	LL	0315.0	0171.0	
ZEA4RST93H	160801	00:11:59.147	R	0090.0	RR	0494.0	0433.0	
ZEA4RST93H	160801	00:12:02.641	L	0088.0	SL	0364.0	0248.0	
ZEA4RST93H	160801	00:12:02.940	L	0182.0	LL	0205.0	0117.0	
ZEA4RST93H	160801	00:12:03.173	R	0074.0	LR	0341.0	0159.0	
ZEA4RST93H	160801	00:12:03.371	S	0086.0	RS	0186.0	0112.0	
ZEA4RST93H	160801	00:12:03.611	L	0055.0	SL	0271.1	0185.1	
ZEA4RST93H	160801	00:12:04.412	L	0168.0	LL	0163.0	0081.0	
ZEA4RST93H	160801	00:12:04.773	R	0106.0	LR	0423.0	0255.0	
ZEA4RST93H	160801	00:12:05.056	L	0085.0	RL	0304.0	0198.0	
ZEA4RST93H	160801	00:12:05.179	S	0100.0	LS	0108.0	0022.9	
ZEA4RST93H	160801	00:12:05.456	R	0095.0	SR	0282.0	0182.0	
ZEA4RST93H	160801	00:12:05.701	R	0090.0	RR	0250.0	0155.0	
ZEA4RST93H	160801	00:12:05.931	S	0100.0	RS	0220.0	0130.0	
ZEA4RST93H	160801	00:12:06.155	L	0073.1	SL	0251.0	0150.9	
ZEA4RST93H	160801	00:12:07.041	S	0072.0	RS	0318.0	0244.0	
ZEA4RST93H	160801	00:12:37.042	L	0024.0	SL	0147.0	0245.0	
ZEA4RST93H	160801	00:12:37.173	S	0155.0	LS	0147.0	0245.0	
ZEA4RST93H	160801	00:12:38.137	L	0201.0	LL	0134.0	0047.0	
